path,crop,class,label,sha256,dhash,duplicate_group,width,height,bytes,split
Cashew gumosis/gumosis11_.jpg,cashew,gummosis,cashew|gummosis,13660dd55d389f4a22e5e6fb24161067cfa74d99e52cfe3948b2e300ac8e14df,3043c369ede4d5f1,g001750,400.0,400.0,72352,train
Tomato septoria leaf spot/septoria leaf spot105_.jpg,tomato,septoria_leaf_spot,tomato|septoria_leaf_spot,a452b488ce86dbec8d1c020fe5607d5073d843d060f21ebfbbbb70eb545718c4,bc9c1d19199d9fc6,g021676,400.0,400.0,50121,train
Cassava green mite/green mite685_.jpg,cassava,green_mite,cassava|green_mite,cf10bbf92732bc4db867da5ca101764e892482e6c4989cc5a4ddb4b56fe72211,bedfb78bda1a96f6,g011308,400.0,400.0,67825,train
Tomato verticulium wilt/verticulium wilt575_.jpg,tomato,verticillium_wilt,tomato|verticillium_wilt,f73ebd8c947abcc28aafd19ff85c6255a1f91ae9a11cf8c9ba57a90e020c944f,018d17177b7ef169,g024892,400.0,400.0,52491,train
Tomato septoria leaf spot/septoria leaf spot1911_-JDCkJQ.jpg,tomato,septoria_leaf_spot,tomato|septoria_leaf_spot,af931f79a2d31bc7f7c3500cf1776e4b3986772d8474dbe7ae9bbfdb8a00ee09,9f2f3d1b3f7e5d3b,g022611,400.0,400.0,42010,train
Maize leaf spot/leaf spot533_.jpg,maize,leaf_spot,maize|leaf_spot,c510c7190e4808dbd17e2bbd7307c170893bebf1a0db345d8c41db119ecb4ad6,7f3d9fc7473f5e8c,g017877,400.0,400.0,42795,train
Maize leaf beetle/leaf beetle738_.jpg,maize,leaf_beetle,maize|leaf_beetle,4d424aa26d6bed179f7cd8ec5213b5da5827b7e1ad996b7b04e703a17805aefa,585a5b19193a7674,g015914,400.0,400.0,24999,train
Cashew red rust/red rust337_.jpg,cashew,red_rust,cashew|red_rust,aab4fa51c325019a2db5a98344fb6cba51638c1c2b7554e0e5fe6f8bb57bab72,2818183017272563,g005812,400.0,400.0,70694,train
Cashew anthracnose/anthracnose1385_.jpg,cashew,anthracnose,cashew|anthracnose,06abcc14aef0fe92aecb38ba6eb233eb2eb5760bf1524dac11a2dcd046535eed,9578e2e08a986367,g000426,400.0,400.0,72550,train
Cashew leaf miner/leaf miner5_.jpg,cashew,leaf_miner,cashew|leaf_miner,8de9559b1aedde8d777f85100f8f572d60f07976b31e4beaa7344b8dd085b976,f8dccfef77efdf3f,g004422,400.0,400.0,73580,train
Cashew healthy/healthy554_.jpg,cashew,healthy,cashew|healthy,f6a30ba0c311b707d51dc4af377cb64ce13176c86e612cc1af7e93a11032ee8b,4d8f17131303070f,g002993,400.0,400.0,49478,train
Cassava brown spot/brown spot11_.jpg,cassava,brown_spot,cassava|brown_spot,0f662f9c7c721334d08573d5a3d557ecfe135761ff0d4548c066e73ce14954d0,1a6ed6b0c4889062,g009384,400.0,400.0,60217,train
Tomato septoria leaf spot/septoria leaf spot485_.jpg,tomato,septoria_leaf_spot,tomato|septoria_leaf_spot,631fee1ea6793a89f8ddf075b089b8748f1a6d0982d4a8738db482654cea8443,7d7e3f2f2f2f0306,g023828,400.0,400.0,57594,train
Cashew healthy/healthy21_.jpg,cashew,healthy,cashew|healthy,be9d1ef88dce64c15d27d7eb61b822fbf8331d9bb013479dd7910e88e6bd43a0,4b0b2bf37123070c,g002623,400.0,400.0,41588,train
Cashew red rust/red rust707_.jpg,cashew,red_rust,cashew|red_rust,906ed9494b2359ae06cc22af3cdd7cd27e63dbd23eff388823e45de4340a092e,1c6e53c760663283,g006223,400.0,400.0,50839,train
Cashew red rust/red rust968_.jpg,cashew,red_rust,cashew|red_rust,4290273a462ff6f467e86da200360de51943f6bad4532a09ee2ccd8d70ed1ba5,fc7f1be7bddd3b0f,g006512,400.0,400.0,35414,train
Cassava green mite/green mite587_.jpg,cassava,green_mite,cassava|green_mite,1a9ed32f6295de75ceb1fbef0f0aa83f1c3917c35fb17adeb19fc1d6f8ff015e,891518c02cac99cb,g011199,400.0,400.0,59913,train
Cassava bacterial blight/bacterial blight958_.jpg,cassava,bacterial_blight,cassava|bacterial_blight,c64b792aadefcbaa6ce288c313a2cd7eb5dbef29e1928805e30ffd96a361c866,78f8dcdcc8e1c05e,g009115,400.0,400.0,29516,train
Tomato septoria leaf spot/septoria leaf spot430_.jpg,tomato,septoria_leaf_spot,tomato|septoria_leaf_spot,229bbb4456ba17f6d3bb14da41a408ee10bf1bc86ec0b3f3d4f8789c43104bde,570f19133b27069e,g023768,400.0,400.0,50239,train
Cashew leaf miner/leaf miner1379_.jpg,cashew,leaf_miner,cashew|leaf_miner,af7ade2a2ceeed01a7c66dd0073d9f7e08237ba3e38e3292610fbb69f7754a03,981a5c75b10f1818,g003908,400.0,400.0,65403,train
Cashew anthracnose/anthracnose999_.jpg,cashew,anthracnose,cashew|anthracnose,2ce76bc8056b555e968de398cc91e46abe6570d2785eaabccc6838b4a05d4bab,981e472363290bcf,g001726,400.0,400.0,44280,train
Cassava brown spot/brown spot1011_.jpg,cassava,brown_spot,cassava|brown_spot,5d1803e8c591751e225f29557633ed61e28edde5f628b260521212f45c09cdec,f0804e7c1e0a0480,g009175,400.0,400.0,42654,train
Cassava healthy/healthy98_.jpg,cassava,healthy,cassava|healthy,5f1e2b6df572f69348bb1479edc32cd8875c456a15b5e7df7041f0345aa5e556,fcec9c3e3e1cb8e8,g012839,400.0,400.0,29191,train
Cassava green mite/green mite275_.jpg,cassava,green_mite,cassava|green_mite,68b01bc5ec24004cb586966bf689ac909ad5fb6d399be006b59d6641f7942ace,67649be3f09c1e38,g010853,400.0,400.0,42911,train
Tomato septoria leaf spot/septoria leaf spot2255_-7rK9B2.jpg,tomato,septoria_leaf_spot,tomato|septoria_leaf_spot,393744350f514489a7f665de99403482b6e18a99b8959e9d000bd22f25d29026,69c91f366f2f0f0e,g023306,400.0,400.0,36828,train
Cashew leaf miner/leaf miner553_.jpg,cashew,leaf_miner,cashew|leaf_miner,56ea7bfb226568e88c19803082c9a2b2bfe3d29e7af12e33f9ee059cb20cdb36,1c2e5b53713c3107,g004370,400.0,400.0,64180,train
Cashew red rust/red rust1295_.jpg,cashew,red_rust,cashew|red_rust,e67dca50c0066f8161b2241152c28ebc56300437dcc151fc6c489675ae3cd569,1f6f4050044e2a2a,g005193,400.0,400.0,70696,train
Maize streak virus/streak virus994_.jpg,maize,streak_virus,maize|streak_virus,47e96a21edb2266159801362052c209e003a607960bca8c9f425ee9f6cfc3b49,1f7fecf3e79c3923,g019340,400.0,400.0,41456,train
Tomato septoria leaf spot/septoria leaf spot834_.jpg,tomato,septoria_leaf_spot,tomato|septoria_leaf_spot,3c7d78bf9abaa89059978e57682be8241c84918f6cccf04f9a8c080d5ccada7e,773e1f0f0f070441,g024216,400.0,400.0,46358,train
Cassava mosaic/mosaic1183_.jpg,cassava,mosaic,cassava|mosaic,9cf167f7c3e9d0833eddcb57c7232abd0959d385d3c6f6aa6d9e8331b90cddf8,f3f9dd84969c17b7,g013054,400.0,400.0,49645,train
Maize leaf beetle/leaf beetle212_.jpg,maize,leaf_beetle,maize|leaf_beetle,6258be3ac828b59c8a18674ff132f0b356a822359fcc6ed7c3ef7675937072e2,cbab131e0d8babab,g015339,400.0,400.0,29670,train
Cassava brown spot/brown spot756_.jpg,cassava,brown_spot,cassava|brown_spot,ef76b5b273a60785ba7e61c1d3f20cdee21a026e08e6cf5fb2080796788df27d,27691b122143878f,g010372,400.0,400.0,45508,train
Cashew healthy/healthy707_.jpg,cashew,healthy,cashew|healthy,45c327200895e458fc271d21f8777db34b7d0d9df967458d365f266e20e12072,272b3aa8156163d8,g003163,400.0,400.0,82447,train
Cashew anthracnose/anthracnose1127_.jpg,cashew,anthracnose,cashew|anthracnose,b32448cb6685ff9c982f804bc852ff90e159f4050e275cfbd711ee1b95bc8bf2,9c3635335a4c5727,g000140,400.0,400.0,55550,train
Cashew anthracnose/anthracnose492_.jpg,cashew,anthracnose,cashew|anthracnose,222dbf1b83d7b4da3823585c20de1ddd2969868b6aee04de01bfaa8c4f061d6d,238b09397563631e,g001164,400.0,400.0,78086,train
Cassava healthy/healthy178_.jpg,cassava,healthy,cassava|healthy,8b503038ab57f75d3c48faf63731924903d59e3e2e938efce1e7509a9a01d75b,e3c8902975efbbff,g011939,400.0,400.0,53671,train
Cashew anthracnose/anthracnose1104_.jpg,cashew,anthracnose,cashew|anthracnose,b54fca24409598d057721493b036377a1091ea79df95d951715e5c087785b7cf,8c1e33356d070787,g000115,400.0,400.0,34582,train
Maize healthy/healthy76_.jpg,maize,healthy,maize|healthy,cba7302a1cd146a3b9da8bc7077993b2048137b0fd3e3c6d76aa4edfa438c7b3,1f5f9bb336363332,g015194,400.0,400.0,44593,train
Cassava bacterial blight/bacterial blight1729_.jpg,cassava,bacterial_blight,cassava|bacterial_blight,431d757ad08dd5a56a539a02dad4703b3ca07038e487761ca705f01a40856761,72737870786c8c98,g007357,400.0,400.0,50229,train
Cashew anthracnose/anthracnose1303_.jpg,cashew,anthracnose,cashew|anthracnose,c97449ef0541b7f0898ce3910ec58d517f9b1cbf0f8b6b2647844e193d52bea0,c6e173d8b0d44109,g000336,400.0,400.0,42005,train
Tomato leaf curl/leaf curl398_.jpg,tomato,leaf_curl,tomato|leaf_curl,9da3a5a0416096affaee589505a935c79dbc0c0d78c6d968a20716c251898580,7973df4e27232134,g021423,400.0,400.0,39785,train
Maize fall armyworm/fall armyworm106_.jpg,maize,fall_armyworm,maize|fall_armyworm,0f79859cc1ecd9deafd41333cf51e4bb3696d7733fc9a4d924b52a67bee0b418,d2f8f4d2d2dad662,g014063,400.0,400.0,55977,train
Tomato healthy/healthy347_.jpg,tomato,healthy,tomato|healthy,ab80a2f973fb6c70c411d3b2e11fa4f9f4b1b49bfcacdf4ff2d24dee217c11fd,8d06363f0f892104,g019610,400.0,400.0,42037,train
Cashew red rust/red rust43_.jpg,cashew,red_rust,cashew|red_rust,fc9f9288c309e233aefb38860c8ff94ae55863de675040f51072f1b84f6e84cc,7eff3dfc78767d3d,g005926,400.0,400.0,69203,train
Cassava healthy/healthy988_.jpg,cassava,healthy,cassava|healthy,f52c92eac39e5973dc5acd5691f9e8a55469f25179bc049216133e8cd0361925,67071d7f5e4e6626,g012837,400.0,400.0,48266,train
Maize leaf spot/leaf spot95_.jpg,maize,leaf_spot,maize|leaf_spot,eb01c68587ebaf939b62eb028cb8f99cbb20c398804e6befdb1e2c4887ecf025,e1fceef260613dff,g018335,400.0,400.0,45608,train
Cashew anthracnose/anthracnose583_.jpg,cashew,anthracnose,cashew|anthracnose,c000532fa5052c09f17730687261ebd830f10cd8004667beb6afe6bb1705118b,8c0f2b1e36e44953,g001265,400.0,400.0,67029,train
Cashew leaf miner/leaf miner809_.jpg,cashew,leaf_miner,cashew|leaf_miner,bbdc9faa7699d5edd40ee394e8e70726107375143d7af9e928db616e638b65d0,0e6b7b713d3c1f0f,g004654,400.0,400.0,76205,train
Cashew anthracnose/anthracnose898_.jpg,cashew,anthracnose,cashew|anthracnose,836f13ed74e5151b337e6026a9d2253b099fed7a48550e284255667c8c9839c0,e79f4f1333074c18,g001614,400.0,400.0,64790,train
Cashew healthy/healthy526_.jpg,cashew,healthy,cashew|healthy,8f48c1e10717c1f7d5ac10978c67a8ae1207d08fd3f8f831e7523d24c2fc23cf,cf0f074f7b670f9f,g002962,400.0,400.0,46519,train
Cashew red rust/red rust858_.jpg,cashew,red_rust,cashew|red_rust,ba6e4d64364be66c5207ff88d810858dd78f97626f389de2f3d9631ba1e99f28,831e3a79697f1f1f,g006390,400.0,400.0,45483,train
Maize grasshoper/grasshoper472_.jpg,maize,grasshopper,maize|grasshopper,e83ace2a69a2160d6fb54c28debd6814ef540f772722797145faae436121a6ed,a3a1a283a0a4a2a8,g014753,400.0,400.0,31318,train
Cashew red rust/red rust135_.jpg,cashew,red_rust,cashew|red_rust,b5644634fb3f673c13bfc8ffad14d28838136f904058ead3061493b62b50391b,397ffff53c1f5f23,g005265,400.0,400.0,45477,train
Tomato verticulium wilt/verticulium wilt84_.jpg,tomato,verticillium_wilt,tomato|verticillium_wilt,d487e3c0891b1903960fb4e6e4dd60cc0f7d736ea3b4d219ddee0b26ea155055,3c3f33230303178e,g025108,400.0,400.0,43167,train
Cassava brown spot/brown spot783_.jpg,cassava,brown_spot,cassava|brown_spot,aea8e0a0237c80bcf90742d0b2738d6cef41a36e5eeaa7ca580b958c63b65e1c,4edf3b7f7e273337,g010402,400.0,400.0,46653,train
Cassava green mite/green mite581_.jpg,cassava,green_mite,cassava|green_mite,65c51008da055f05ca4dfa950c5c34dc30000631539b59ebe62f07baaf54d2c2,74e79f2f3e1b0d8d,g011193,400.0,400.0,51614,train
Cassava brown spot/brown spot649_.jpg,cassava,brown_spot,cassava|brown_spot,fe9286585947febf379319c9ed799abde41d16e4ce149634e72e0906971aa1e9,c388a6272736b491,g010253,400.0,400.0,54028,train
Maize healthy/healthy174_.jpg,maize,healthy,maize|healthy,55cb539210d2c5e8373639b8b483975176914740ed8147a008727d9c7298e9bc,3c1fd9bc1d4cead8,g015096,400.0,400.0,37609,train
Maize leaf spot/leaf spot1216_.jpg,maize,leaf_spot,maize|leaf_spot,30eade7c92c830b7784957e1ae35d4744af27dc70562f255d0b4cf45a496475d,e5e6f0b3f06cf6ff,g017381,400.0,400.0,41997,train
Maize streak virus/streak virus399_.jpg,maize,streak_virus,maize|streak_virus,3f4fb1585c7be1aabd8864bf14b4f75e87e6bf6cfa892e083c40626318e5632b,73739ad2dc587839,g018689,400.0,400.0,65204,train
Cassava green mite/green mite672_.jpg,cassava,green_mite,cassava|green_mite,b6d2bb1992d09e32b0b193e9d83a82976ec6b623bbe3e209b9613833c2e6eed0,9f9a7cf8b4e0c210,g011294,400.0,400.0,43998,train
Cashew red rust/red rust1601_.jpg,cashew,red_rust,cashew|red_rust,e07da649e991e0e80ad4e50a436222fee4746c0e66cd1c3ce36ad7d9e46cde1f,1b274785996f1f1e,g005534,400.0,400.0,75874,train
Cashew red rust/red rust675_.jpg,cashew,red_rust,cashew|red_rust,23d1c6eaed4d28fceab61fbe03cdb5d5bc70c788a27952ad4165cb8e5a1f4aeb,1d3e3f4d573b1f03,g006187,400.0,400.0,63085,train
Cashew anthracnose/anthracnose1465_.jpg,cashew,anthracnose,cashew|anthracnose,496bd883eaba541ca189b33a4055031e3f523d761610319fa62c5cd7a5447e3c,381818985c5cd8d8,g000515,400.0,400.0,41104,train
Cassava healthy/healthy1047_.jpg,cassava,healthy,cassava|healthy,ebc8e117a699e72a7d2e5e3a5c0d36b975bbf8b63ec31a73988de3a2fc052859,b3c70503371fc7e7,g011710,400.0,400.0,47067,train
Tomato verticulium wilt/verticulium wilt35_.jpg,tomato,verticillium_wilt,tomato|verticillium_wilt,e3d331a17a12b8224b9e69ac29a58651c7308230a61bce1b13e7a2cf9cc7bf47,c3cb8b072d23638b,g024654,400.0,400.0,50124,train
Maize streak virus/streak virus94_.jpg,maize,streak_virus,maize|streak_virus,339d3870762a2f018e7c8116894e0c863a8b28b3f77d19585d2d03b425a048ac,030316151b133323,g019291,400.0,400.0,65343,train
Maize grasshoper/grasshoper450_.jpg,maize,grasshopper,maize|grasshopper,2aec935fe66fc1bafd3a0f0eb2145639a676c3442ccd01bdf7cbed4f40132c9d,9d19232a1a1a1a32,g014729,400.0,400.0,40525,train
Cassava mosaic/mosaic1109_.jpg,cassava,mosaic,cassava|mosaic,0a5e9ab0d05be36987d61ad9fdc921502a8aef86311968f1e40fcdfb01fe0409,ce85b9703c85cbe4,g012972,400.0,400.0,37637,train
Cassava healthy/healthy1180_.jpg,cassava,healthy,cassava|healthy,18c0b9210c212d49c216b106a0c727d9217b1073aed6c2c8ede9c2f62166ba43,66272727074b672f,g011858,400.0,400.0,49627,train
Maize leaf spot/leaf spot478_.jpg,maize,leaf_spot,maize|leaf_spot,1a73d9503661de5d07028c83560878ddf0d1cbfb1c0aeddebadad80004480315,f9f8f87c6c6cd84c,g017817,400.0,400.0,55835,train
Cashew anthracnose/anthracnose491_.jpg,cashew,anthracnose,cashew|anthracnose,6e41d4f95f7337be82001dc0e5bc0362b5211b18d777387a9e47904f095b61f1,1e5f7b757c772b1f,g001163,400.0,400.0,92238,train
Cassava green mite/green mite542_.jpg,cassava,green_mite,cassava|green_mite,a4d454852a5983703d37b101a5edece35b9e96e12485dd64ad19733a9f317c10,79c68723453f1306,g011150,400.0,400.0,38175,train
Tomato leaf blight/leaf blight1083_.jpg,tomato,leaf_blight,tomato|leaf_blight,881488404a7d035ad43941d88714875a8e2174747fbad8eb1cf1df2ac82c5c8b,e18585196f6f2f0f,g019903,400.0,400.0,45453,train
Cashew anthracnose/anthracnose393_.jpg,cashew,anthracnose,cashew|anthracnose,a736d98a6bc6b882c9cc5d60a8e376190b1e96d7a273f0b53e63009d8e4bd998,2713511b398b4726,g001054,400.0,400.0,42299,train
Tomato septoria leaf spot/septoria leaf spot1323_.jpg,tomato,septoria_leaf_spot,tomato|septoria_leaf_spot,836c2bfc6dabdfdbfb090f0c9372a377ef3c263043e16645560eb062e461027f,e3781a16160d4b0f,g021966,400.0,400.0,46792,train
Maize leaf beetle/leaf beetle913_.jpg,maize,leaf_beetle,maize|leaf_beetle,50121cbb1db1d15e2a0bb8fb1ea8d27dafcd496c03cbaefc8eb92d28c04f5784,723a3a38fcfcfcfe,g016105,400.0,400.0,30087,train
Cashew healthy/healthy288_.jpg,cashew,healthy,cashew|healthy,f628d59e8c6aaf82831f4e9102328c651ef416b096419f2482debd07d9861e3b,e4e6c78b1313170f,g002698,400.0,400.0,48542,train
Cassava bacterial blight/bacterial blight984_.jpg,cassava,bacterial_blight,cassava|bacterial_blight,c6da36dd6592f6e7a0f2a3eeed79de551d0b03d4481832b864c86da44f32b29e,f69239797e7efc4c,g007583,400.0,400.0,55839,train
Cashew red rust/red rust1622_.jpg,cashew,red_rust,cashew|red_rust,e93146f62a0ec3b317bb9c4092c038b3e1cb6993d97e2850e6777fbdd6b31a1b,d1d8f4f2d0c8e929,g005557,400.0,400.0,78400,train
Tomato leaf blight/leaf blight100_.jpg,tomato,leaf_blight,tomato|leaf_blight,bb153c1cf05757c6dd7e6fe1046b4a46c65b3d50608400d4b3a6295d0bc7965e,9a1e0f475d393b0b,g019822,400.0,400.0,60956,train
Cashew red rust/red rust839_.jpg,cashew,red_rust,cashew|red_rust,6c096d9cf6ea93ae9ccb2b8c0c1fc56e5d85ac8330e2f7dca822686db35354fc,fc3f93c961712c3c,g006369,400.0,400.0,61784,train
Cashew leaf miner/leaf miner799_.jpg,cashew,leaf_miner,cashew|leaf_miner,b0b92c9f249b0452575e7f7f3f1fb89b8d385cd099ee4f05a79033f5b2054bf7,1e5f3b7c79e34e3c,g004642,400.0,400.0,56932,train
Maize leaf beetle/leaf beetle906_.jpg,maize,leaf_beetle,maize|leaf_beetle,9a19bd595c781ec75bd9328a73da3e4285d8784dda7bb71565844f4c70b0e9a3,0700ff4b0c0e8e04,g016099,400.0,400.0,32056,train
Maize leaf blight/leaf blight20_.jpg,maize,leaf_blight,maize|leaf_blight,7509566d213359d2c7623be4f188208d79ece1941e4df17aeb2f4a36301942c1,11038c091337cfdf,g016285,400.0,400.0,52532,train
Maize leaf spot/leaf spot212_.jpg,maize,leaf_spot,maize|leaf_spot,2ec218bdde912501b9e21cebf24d75c95681bd5c8d8d9a9b2817742e4cd93359,1040b238383199f8,g017528,400.0,400.0,57691,train
Cassava brown spot/brown spot503_.jpg,cassava,brown_spot,cassava|brown_spot,1229e3840e4237c3c896efddabc8ecbe103a38b33543a77c342cf629b1d67b9b,caa7a67323a96da5,g010092,400.0,400.0,58842,train
Cassava bacterial blight/bacterial blight1570_.jpg,cassava,bacterial_blight,cassava|bacterial_blight,96639d4856d92c15f46b8ccae00d25a86fcef2bb8368528771fd38484e634f18,98313063c99f7c62,g007181,400.0,400.0,46668,train
Tomato leaf blight/leaf blight162_.jpg,tomato,leaf_blight,tomato|leaf_blight,0b384e6da0696d06253b1ee26c6b7e3974f2ab40288ee7f9d78a0473bb0c6530,36391d8ece434d27,g020196,400.0,400.0,53882,train
Tomato verticulium wilt/verticulium wilt68_.jpg,tomato,verticillium_wilt,tomato|verticillium_wilt,f8e06436835a9d39b35fc2f7d950145abc913af35b0a42ae695f83dbe9bd7c85,9e1e973b5d5f99b3,g025019,400.0,400.0,44501,train
Cassava bacterial blight/bacterial blight2360_.jpg,cassava,bacterial_blight,cassava|bacterial_blight,75e27caa0da9ec21e8f2f1801be923049ce5e1f0a1e7400098d7a2a944e20b5f,3cf80b1e36ee1c3c,g008058,400.0,400.0,45363,train
Cashew anthracnose/anthracnose1382_.jpg,cashew,anthracnose,cashew|anthracnose,f4a4139a247b0d447036c5e2b5e6faa3300c0fe0e13d98019099e1553888b91e,7979f8fcfeb6d038,g000423,400.0,400.0,58319,train
Cashew healthy/healthy1326_.jpg,cashew,healthy,cashew|healthy,18a08ecd7ae4b2d21862fee730d181875d1e7d4ec918ea34d80fb8fdae0ee538,387cdef75b6f1f8e,g002481,400.0,400.0,44580,train
Cassava mosaic/mosaic353_.jpg,cassava,mosaic,cassava|mosaic,97335c94c927332c18ed698d23ce6cd6ec53d74dcd4cb28f9c7239e055d2bc9d,25d29c9859926cc8,g013338,400.0,400.0,61125,train
Cashew anthracnose/anthracnose1319_.jpg,cashew,anthracnose,cashew|anthracnose,40028573e8de69271687392686b1455db04c024e04965131d9fa193c8798d064,78749c5960e16131,g000353,400.0,400.0,62268,train
Cassava healthy/healthy829_.jpg,cassava,healthy,cassava|healthy,4ac81f9ef102b1d30735d3e0303a3caa93d2085f15fe797f04b829e8007a3a19,372c5f0f1f4bccb7,g012661,400.0,400.0,63549,train
Cassava healthy/healthy722_.jpg,cassava,healthy,cassava|healthy,4ea6c0e78bdf5e6f9cf9dd4f119231a75f7836b74b66b61370d2b6bc05994b4d,2f23070d71173331,g012543,400.0,400.0,40178,train
Cassava bacterial blight/bacterial blight1721_.jpg,cassava,bacterial_blight,cassava|bacterial_blight,dd5990b6761aae1aece5a6d85a60b020b46ed086e61080ea3e6306fbd057fbac,9a98f0e183830913,g007349,400.0,400.0,54227,train
Cassava bacterial blight/bacterial blight2081_.jpg,cassava,bacterial_blight,cassava|bacterial_blight,246b866be00adb676195db96411fe5eb6a0202d686306f073dfa9dae7440543a,8984c6d3e17cc82c,g007748,400.0,400.0,54871,train
Cassava green mite/green mite128_.jpg,cassava,green_mite,cassava|green_mite,6890a9a72569727a7a597f71f93050d0a11748d7c9f396c5c741332ba41bb78c,53634f5c34625030,g010691,400.0,400.0,55337,train
Maize leaf beetle/leaf beetle640_.jpg,maize,leaf_beetle,maize|leaf_beetle,79d39a941e3933e99a6b5bee8c294609ef8652f84ede3ba116e16a86e90db4fc,e97971373331333b,g015809,400.0,400.0,24938,train
Cassava mosaic/mosaic528_.jpg,cassava,mosaic,cassava|mosaic,4b830ffbcfba7b46da54fc586bb2df957bb5c2cbefae92c0713e639da5942cd4,66369913b6ca4c4c,g013532,400.0,400.0,56189,train
Cassava mosaic/mosaic341_.jpg,cassava,mosaic,cassava|mosaic,c77a1bbb5f9210adf0bc3c7c12afce7a98c57b839daadf34f8315500f2c5d80c,356d7331590d3139,g013325,400.0,400.0,49327,train
Cashew healthy/healthy937_.jpg,cashew,healthy,cashew|healthy,618f6e1e01d60642485231f1c15c991a4c18fac7cf52afb613bcd63f36e17d23,b4e1f0f0a064e4e5,g003418,400.0,400.0,51659,train
Cashew leaf miner/leaf miner943_.jpg,cashew,leaf_miner,cashew|leaf_miner,9a66c20539295c07e6b33322b1b8c3bbdc9c64aa3cbce1f133a60fa2d4749d00,1a5c0f0721123b13,g004803,400.0,400.0,58100,train
Tomato verticulium wilt/verticulium wilt736_.jpg,tomato,verticillium_wilt,tomato|verticillium_wilt,96403e98f66fc6097217af16c8fdb14177db238c221240f59a4f43d238ef0ce7,797d7cfe7f3f8743,g025071,400.0,400.0,44665,train
Tomato septoria leaf spot/septoria leaf spot1402_.jpg,tomato,septoria_leaf_spot,tomato|septoria_leaf_spot,46c671c0ac6bae33ea0580580e2cd41b839ff949cd9e811344eabd89137cb1b6,3735246769c34303,g022052,400.0,400.0,47311,train
Cassava bacterial blight/bacterial blight2429_.jpg,cassava,bacterial_blight,cassava|bacterial_blight,ef979848b0335b88cca7903636225a603d1a25fb57234058b907efaec948fa5f,b0fcee1b51e3f8b8,g008134,400.0,400.0,57302,train
Cashew red rust/red rust947_.jpg,cashew,red_rust,cashew|red_rust,72154f96f502f02b94ac685bd1679210a316bd0cb9f89f8806c5cd42bca204b2,7f37cf6379ac3b39,g006489,400.0,400.0,69140,train
Tomato septoria leaf spot/septoria leaf spot1958_-DcfY7Y.jpg,tomato,septoria_leaf_spot,tomato|septoria_leaf_spot,d3e771d385112f1998251ba4029ba5fb07ac8bb573d0c3949f4d8b654f0a7498,0e0761050f0b1f3f,g022709,400.0,400.0,49497,train
Cashew gumosis/gumosis246_.jpg,cashew,gummosis,cashew|gummosis,ce7a57ee52a0a624e056aa815e07779738213563a51d73795ac702bfc257d1f3,8ecdcde7c6c66e28,g001889,400.0,400.0,75622,train
Tomato leaf blight/leaf blight319_.jpg,tomato,leaf_blight,tomato|leaf_blight,466b9b9011d758092f3210456ed6880cdadc42e2b5c8abadaf822ad7668185a9,061b193c3c168b47,g020369,400.0,400.0,48666,train
Cashew leaf miner/leaf miner1032_.jpg,cashew,leaf_miner,cashew|leaf_miner,ddda125e4df5f5f5cbebc6954ae91a37e9afe1aa5e02459636cc41ea4fe4dda2,993f766f1943030f,g003524,400.0,400.0,46966,train
Maize streak virus/streak virus588_.jpg,maize,streak_virus,maize|streak_virus,6c4d6e8a7ead95cd50931e0f5bdedc44e34b98bce2d59f6ac66e0dc475b013ff,e4f4cdc1c9410000,g018894,400.0,400.0,62401,train
Maize leaf beetle/leaf beetle140_.jpg,maize,leaf_beetle,maize|leaf_beetle,69d89b7fea6a07cdd376f88660bd789e6dbdee22ff35e3c289e44db26bedbb80,e1e0cc8c9c9cc686,g015263,400.0,400.0,28434,train
Cashew healthy/healthy1010_.jpg,cashew,healthy,cashew|healthy,4deb1f515d2da39f02f8eebe1a35e0e8d95c20106fb60c7c8f07affa59a7f1bc,03617070613d3b2d,g002132,400.0,400.0,47312,train
Maize leaf spot/leaf spot1075_.jpg,maize,leaf_spot,maize|leaf_spot,30e1595cecc3b658baf6e149a1acd2769cf3dd03927fff6e8d488f36f08191a2,de3b3878e0a94252,g017224,400.0,400.0,41473,train
Maize leaf blight/leaf blight29_.jpg,maize,leaf_blight,maize|leaf_blight,97d790fc4f35d89f577d71b9c413184b7625456ab7f8ca5213dfb6fb5b4f53e8,33e1782d01028842,g016384,400.0,400.0,53907,train
Tomato leaf blight/leaf blight1124_.jpg,tomato,leaf_blight,tomato|leaf_blight,280068a1597f78283e382dc9d7cf797bfc52cb89b8ddb7d7d350b990ed9e457f,392f547373232f1e,g019949,400.0,400.0,55405,train
Tomato septoria leaf spot/septoria leaf spot1899_.jpg,tomato,septoria_leaf_spot,tomato|septoria_leaf_spot,f1cb1c8eaaa9ea723c66c214ee3bd11951750008af429f93a744c2ebc1293be6,46078d0b1e3e7676,g022595,400.0,400.0,44494,train
Tomato healthy/healthy427_.jpg,tomato,healthy,tomato|healthy,f63f8fb0ead55961ec06390bb2076641772e13639fe55f6999d64a2d0462e2c2,9921419b17371f0e,g019679,400.0,400.0,47623,train
Cassava mosaic/mosaic1026_.jpg,cassava,mosaic,cassava|mosaic,17898d99f4cdaffaefb88b114acd8d480e70059b0740c217cd01c2f26488d209,044048e032b8e672,g012880,400.0,400.0,40447,train
